order_id,sales,profit,quantity,category,sub_category,Cost,Total_Cost,Total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2012-568534,89,14,8,Office Supplies,Binders,55,75,112,12/17/2012,Naomi Hancock,Worthing,United Kingdom,North,Corporate,12/21/2012,Economy,-0.372882,50.81787
AZ-2011-2148580,65,25,1,Technology,Phones,40,40,25,8/3/2011,Demi Power,Passau,Germany,Central,Consumer,8/6/2011,Economy Plus,13.431946599999998,48.5667364
AZ-2011-7162549,299,109,10,Office Supplies,Paper,172,190,1090,6/22/2011,Tammy Chamblee,Minden,Germany,Central,Consumer,6/26/2011,Economy,8.894920599999999,52.2964919
AZ-2011-3234061,85,36,3,Office Supplies,Paper,49,49,108,11/2/2011,Gemma Sharp,Ipswich,United Kingdom,North,Corporate,11/7/2011,Economy Plus,1.14822,52.056736
AZ-2014-81293,111,11,9,Office Supplies,Binders,100,100,99,1/9/2014,Jessica Williams,Kingswood,United Kingdom,North,Consumer,1/9/2014,Immediate,-2.368647,51.626435
AZ-2012-962050,88,16,4,Office Supplies,Art,72,72,64,2/13/2012,Angie Massengill,Quimper,France,Central,Consumer,2/16/2012,Priority,-4.097899,47.997541999999996
AZ-2013-5832264,17,8,2,Office Supplies,Envelopes,9,9,16,8/14/2013,Robert Barnes,Mulhouse,France,Central,Consumer,8/18/2013,Economy,7.335888000000001,47.750839
AZ-2014-6764855,27,5,1,Office Supplies,Art,22,22,5,6/10/2014,Evie Rees,Le Havre,France,Central,Consumer,6/14/2014,Economy Plus,0.107929,49.49437
BN-2012-1840442,225,67,5,Office Supplies,Paper,158,158,335,9/17/2012,Melissa Bean,Rouen,France,Central,Home Office,9/17/2012,Immediate,1.0999709999999998,49.443232
AZ-2013-9588348,196,27,4,Furniture,Furnishings,169,169,108,8/28/2013,Kristen Holland,Argentan,France,Central,Consumer,9/1/2013,Economy,-0.016566,48.744001000000004
AZ-2014-186386,841,76,5,Technology,Phones,765,765,380,6/10/2014,Eve Spencer,Ludwigsfelde,Germany,Central,Consumer,6/14/2014,Economy,13.261626999999999,52.3011439
AZ-2011-309750,253,86,9,Office Supplies,Paper,152,167,774,5/19/2011,Milla Hollinworth,Toledo,Spain,South,Corporate,5/23/2011,Economy,-4.0273231,39.8628316
AZ-2014-5438822,142,3,6,Office Supplies,Supplies,139,139,18,8/27/2014,Julian Corbin,Halesowen,United Kingdom,North,Home Office,8/31/2014,Economy,-2.0505259999999996,52.449844999999996
BN-2011-383161,32,8,5,Office Supplies,Binders,24,24,40,12/21/2011,Luz Reilly,Dortmund,Germany,Central,Consumer,12/25/2011,Economy,7.4652981,51.5135872
AZ-2014-772338,39,14,5,Office Supplies,Fasteners,25,25,70,1/14/2014,Ashton Charles,Stockton-on-Tees,United Kingdom,North,Consumer,1/18/2014,Economy,-1.3289821000000002,54.5704551
BN-2011-5491702,96,0,6,Office Supplies,Art,96,96,0,11/16/2011,Claudia Poore,Stockholm,Sweden,North,Corporate,11/23/2011,Economy,18.068580800000003,59.3293235
AZ-2011-9409671,32,16,3,Office Supplies,Labels,16,16,48,4/4/2011,Aaron Bootman,Edinburgh,United Kingdom,North,Consumer,4/9/2011,Economy,-3.1882669999999997,55.953252
AZ-2014-4698064,98,39,2,Office Supplies,Binders,59,59,78,9/10/2014,Lisa Watkins,Brescia,Italy,South,Consumer,9/15/2014,Economy Plus,10.2118019,45.5415526
AZ-2012-4295512,77,22,5,Office Supplies,Binders,55,55,110,12/10/2012,Ryan Price,Albacete,Spain,South,Consumer,12/12/2012,Economy Plus,-1.8585424,38.994349
AZ-2012-8556389,51,2,8,Office Supplies,Binders,49,49,16,4/24/2012,Sharon Kerley,Leipzig,Germany,Central,Consumer,4/29/2012,Economy,12.373074699999998,51.339695500000005
BN-2012-5381064,709,-100,5,Technology,Phones,809,809,-500,11/14/2012,Lilly Le Grand,Montmorency,France,Central,Home Office,11/18/2012,Economy,2.321878,48.989778
BN-2012-9267764,15,-7,2,Office Supplies,Binders,22,22,-14,3/6/2012,Karla Dunkley,Rotterdam,Netherlands,Central,Consumer,3/8/2012,Priority,4.4777325,51.9244201
AZ-2014-302639,728,44,5,Technology,Copiers,684,684,220,8/6/2014,Carrie Boots,Barcelona,Spain,South,Corporate,8/12/2014,Economy,2.1734035,41.3850639
BN-2012-4057462,402,-45,5,Furniture,Chairs,447,447,-225,7/30/2012,Maddison Breen,Bielefeld,Germany,Central,Corporate,8/4/2012,Economy,8.5324708,52.0302285
BN-2012-4439076,362,-121,7,Technology,Machines,483,483,-847,10/16/2012,Alannah Callaway,Como,Italy,South,Consumer,10/20/2012,Economy,9.0851765,45.8080597
AZ-2013-2853568,147,51,5,Office Supplies,Binders,96,96,255,7/23/2013,Owen Howell,Charleroi,Belgium,Central,Home Office,7/28/2013,Economy,4.444643,50.4108095
BN-2013-7528066,736,-78,6,Technology,Copiers,814,814,-468,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789
AZ-2013-8493783,255,74,5,Office Supplies,Binders,181,181,370,7/1/2013,Maya Pamphlett,Ludwigshafen am Rhein,Germany,Central,Consumer,7/7/2013,Economy,8.44518,49.47741
AZ-2011-9155070,24,8,4,Office Supplies,Binders,16,16,32,2/18/2011,Julian Mack,Paris,France,Central,Consumer,2/23/2011,Economy,2.3522218999999995,48.856614
AZ-2013-2994768,1638,730,8,Technology,Accessories,824,908,5840,9/27/2013,Ali Jerger,Versailles,France,Central,Corporate,10/2/2013,Economy,2.130122,48.801408
AZ-2014-2800894,207,35,1,Office Supplies,Storage,172,172,35,7/22/2014,Lori Miller,Waterlooville,United Kingdom,North,Consumer,7/24/2014,Priority,-1.028751,50.890312
AZ-2014-3489537,136,57,4,Office Supplies,Paper,79,79,228,9/19/2014,Walter Coley,Cognac,France,Central,Consumer,9/22/2014,Priority,-0.328744,45.691046
AZ-2014-874376,31,11,3,Office Supplies,Labels,20,20,33,1/8/2014,Hayden Weigel,Milan,Italy,South,Consumer,1/15/2014,Economy,9.1859243,45.465421899999996
AZ-2013-6417949,31,1,2,Office Supplies,Storage,30,30,2,5/16/2013,Nicole Carr,Bremen,Germany,Central,Consumer,5/20/2013,Economy Plus,8.8016937,53.07929620000001
BN-2014-8129561,238,20,2,Office Supplies,Storage,218,218,40,10/24/2014,Lauren Knight,Genoa,Italy,South,Consumer,10/26/2014,Economy Plus,8.946256,44.4056499
BN-2012-6754964,83,34,5,Office Supplies,Supplies,49,49,170,4/27/2012,Mike Obrien,Chemnitz,Germany,Central,Consumer,5/2/2012,Economy,12.921369699999998,50.827845
AZ-2012-5380367,151,14,3,Furniture,Furnishings,137,137,42,12/18/2012,Angelina Hurst,Jerez de la Frontera,Spain,South,Consumer,12/21/2012,Economy Plus,-6.1260744,36.6850064
AZ-2014-3811134,112,27,9,Office Supplies,Labels,85,85,243,6/12/2014,Spencer Oliver,La Spezia,Italy,South,Consumer,6/18/2014,Economy,9.8240826,44.102450399999995
AZ-2013-2254265,33,5,2,Office Supplies,Art,28,28,10,8/28/2013,Patrick Townson,Beauvais,France,Central,Home Office,9/3/2013,Economy,2.0807123,49.4295387
AZ-2013-424654,164,31,2,Technology,Phones,133,133,62,10/8/2013,Tyson Hanna,Runcorn,United Kingdom,North,Consumer,10/15/2013,Economy,-2.729673,53.342078
AZ-2011-2762983,119,38,9,Office Supplies,Art,81,81,342,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.011555199999999,51.455643200000004
AZ-2014-3851368,413,186,2,Office Supplies,Storage,227,227,372,10/30/2014,Ginger Owens,Sandnes,Norway,North,Consumer,11/6/2014,Economy,5.7329455000000005,58.853258499999995
AZ-2013-1651080,344,62,13,Office Supplies,Paper,282,282,806,1/16/2013,Tyson Jonathan,Paris,France,Central,Consumer,1/22/2013,Economy,2.3522218999999995,48.856614
AZ-2014-3185599,145,59,5,Office Supplies,Art,86,86,295,9/30/2014,Eloise Mahmood,Rome,Italy,South,Corporate,10/3/2014,Economy Plus,12.4963655,41.902783500000005
AZ-2012-2449827,25,1,4,Office Supplies,Binders,24,24,4,5/29/2012,Walter Coley,San Fernando,Spain,South,Consumer,6/2/2012,Economy,-6.1965948,36.4718646
AZ-2014-6356102,1514,742,4,Technology,Copiers,772,772,2968,9/8/2014,Caleb Kenyon,Sindelfingen,Germany,Central,Corporate,9/13/2014,Economy Plus,9.004405300000002,48.7074558
AZ-2012-1629233,21,11,3,Office Supplies,Binders,10,10,33,6/20/2012,Mason Adams,Aubervilliers,France,Central,Consumer,6/24/2012,Economy,2.384049,48.912259000000006
AZ-2013-6220959,2432,513,5,Office Supplies,Appliances,1919,1919,2565,12/2/2013,Archie Whittaker,Paris,France,Central,Home Office,12/2/2013,Immediate,2.3522218999999995,48.856614
AZ-2012-5610713,266,-133,2,Technology,Machines,399,399,-266,9/22/2012,James Groom,Utrecht,Netherlands,Central,Corporate,9/24/2012,Priority,5.121420099999999,52.0907374
AZ-2011-816625,769,299,6,Furniture,Bookcases,470,470,1794,11/8/2011,Alexandra Macdonald,Pforzheim,Germany,Central,Corporate,11/8/2011,Immediate,8.6946286,48.892186200000005
BN-2014-5801390,31,10,3,Office Supplies,Labels,21,21,30,9/5/2014,Ashton Charles,Celle,Germany,Central,Consumer,9/12/2014,Economy,10.0628515,52.6175963
BN-2014-4912801,39,-17,5,Office Supplies,Art,42,56,-85,12/29/2014,Rachel Morton,Stockholm,Sweden,North,Corporate,1/1/2015,Priority,18.068580800000003,59.3293235
BN-2013-1628008,1322,-317,6,Furniture,Bookcases,1639,1639,-1902,2/25/2013,Kai Leonard,Amadora,Portugal,South,Corporate,3/1/2013,Economy,-9.2245474,38.757760299999994
AZ-2011-3973701,34,0,3,Office Supplies,Fasteners,34,34,0,5/6/2011,Eva Arnold,Watford,United Kingdom,North,Consumer,5/8/2011,Priority,-0.39032,51.656489
BN-2013-3817334,116,-157,5,Furniture,Furnishings,273,273,-785,3/1/2013,Angus Reading,Stockholm,Sweden,North,Corporate,3/7/2013,Economy,18.068580800000003,59.3293235
AZ-2014-7106624,585,175,13,Office Supplies,Paper,410,410,2275,6/27/2014,Xavier Synan,Valencia,Spain,South,Consumer,7/1/2014,Economy,-0.37628809999999996,39.4699075
AZ-2014-758467,487,-23,3,Technology,Copiers,510,510,-69,9/23/2014,Jason Roger,Rambouillet,France,Central,Corporate,9/25/2014,Priority,1.8290790000000001,48.643868
BN-2013-6509529,46,3,4,Office Supplies,Labels,43,43,12,9/5/2013,Corey Browne,Slough,United Kingdom,North,Consumer,9/11/2013,Economy,-0.5950406,51.510538399999994
AZ-2011-9107304,93,24,2,Office Supplies,Art,69,69,48,2/9/2011,Erin Gill,Barcelona,Spain,South,Home Office,2/14/2011,Economy,2.1734035,41.3850639
AZ-2011-8345224,244,68,9,Office Supplies,Supplies,176,176,612,11/28/2011,Craig Rayner,Oslo,Norway,North,Consumer,12/3/2011,Economy,10.7522454,59.913868799999996
AZ-2013-3021491,222,69,2,Furniture,Bookcases,153,153,138,9/20/2013,Mary Saterfiel,Dortmund,Germany,Central,Consumer,9/21/2013,Immediate,7.4652981,51.5135872
AZ-2013-5213862,164,71,3,Office Supplies,Storage,93,93,213,7/12/2013,Sam Rees,Paris,France,Central,Home Office,7/18/2013,Economy,2.3522218999999995,48.856614
AZ-2012-3654996,58,17,2,Office Supplies,Binders,41,41,34,3/5/2012,Owen Howell,Runcorn,United Kingdom,North,Home Office,3/9/2012,Economy,-2.729673,53.342078
BN-2014-8840192,89,-89,2,Furniture,Furnishings,178,178,-178,6/20/2014,Anna Moreton,Stockholm,Sweden,North,Corporate,6/24/2014,Economy Plus,18.068580800000003,59.3293235
AZ-2014-96826,79,13,7,Office Supplies,Fasteners,41,66,91,8/28/2014,Jayden Ali,Ludwigsburg,Germany,Central,Consumer,9/1/2014,Economy Plus,9.195464,48.8940624
AZ-2013-7944566,392,149,6,Technology,Phones,243,243,894,8/13/2013,Isaac David,Hamburg,Germany,Central,Corporate,8/19/2013,Economy,9.993681800000001,53.5510846
AZ-2014-320668,138,11,5,Office Supplies,Art,127,127,55,11/27/2014,Sandra Hooks,Ivry-sur-Seine,France,Central,Corporate,11/29/2014,Priority,2.38822,48.813055
AZ-2014-5623990,17,3,2,Office Supplies,Labels,14,14,6,11/1/2014,Georgina Arnold,Leicester,United Kingdom,North,Corporate,11/3/2014,Economy Plus,-1.1397591999999999,52.63687779999999
AZ-2014-791703,171,-140,2,Furniture,Bookcases,311,311,-280,4/19/2014,Nathan Noble,Lund,Sweden,North,Corporate,4/22/2014,Priority,13.1910073,55.704660100000005
BN-2011-183687,17,-3,3,Office Supplies,Fasteners,20,20,-9,11/4/2011,Paige Hopley,Birmingham,United Kingdom,North,Consumer,11/9/2011,Economy Plus,-1.8904009999999998,52.486243
AZ-2011-9670304,371,-41,3,Office Supplies,Storage,412,412,-123,12/2/2011,Harry Josephson,Paris,France,Central,Consumer,12/3/2011,Priority,2.3522218999999995,48.856614
BN-2014-7634157,24,-21,7,Office Supplies,Labels,45,45,-147,12/25/2014,Alexandra Portus,Oosterhout,Netherlands,Central,Corporate,1/1/2015,Economy,4.8616901,51.64102020000001
BN-2014-585455,357,139,2,Office Supplies,Storage,218,218,278,1/6/2014,Joe Gilbert,Drancy,France,Central,Home Office,1/10/2014,Economy,2.4456759999999997,48.924298
AZ-2013-2039163,389,99,9,Office Supplies,Storage,290,290,891,2/18/2013,Skye McCaffrey,Argenteuil,France,Central,Consumer,2/21/2013,Economy Plus,2.2466847000000003,48.9472096
BN-2014-9478365,160,-59,2,Office Supplies,Storage,219,219,-118,4/14/2014,Katie Evenden,Florence,Italy,South,Corporate,4/16/2014,Economy Plus,11.2558136,43.769560399999996
AZ-2011-3020021,2053,410,4,Office Supplies,Appliances,1643,1643,1640,6/2/2011,Bianca Whitford,London,United Kingdom,North,Corporate,6/7/2011,Economy,-0.12775830000000002,51.5073509
AZ-2013-6727815,56,10,3,Office Supplies,Envelopes,46,46,30,2/5/2013,Lucas Northcott,Chester,United Kingdom,North,Consumer,2/10/2013,Economy Plus,-2.893075,53.193392
AZ-2013-273412,4,0,1,Office Supplies,Binders,4,4,0,1/14/2013,Zachary Warner,Vienna,Austria,Central,Consumer,1/14/2013,Immediate,16.3738189,48.208174299999996
BN-2011-251096,182,-46,2,Technology,Phones,228,228,-92,8/24/2011,Abby Muramats,Lucca,Italy,South,Consumer,8/24/2011,Immediate,10.4950609,43.8376211
BN-2012-205322,53,-2,3,Office Supplies,Storage,55,55,-6,11/8/2012,Rory Martindale,Nanterre,France,Central,Consumer,11/11/2012,Economy Plus,2.215331,48.892423
AZ-2014-5109192,101,29,2,Office Supplies,Art,72,72,58,8/29/2014,Oscar Noble,Rome,Italy,South,Consumer,9/1/2014,Economy Plus,12.4963655,41.902783500000005
BN-2013-2970866,96,-30,2,Technology,Phones,126,126,-60,9/14/2013,Devin Huddleston,Venice,Italy,South,Consumer,9/18/2013,Economy,12.315515099999999,45.440847399999996
AZ-2013-244740,1772,0,6,Technology,Copiers,1772,1772,0,7/22/2013,Tina Phelps,Ulm,Germany,Central,Consumer,7/29/2013,Economy,9.9876076,48.401082200000005
AZ-2011-9137114,410,155,3,Furniture,Bookcases,255,255,465,9/23/2011,Jake Barry,Magdeburg,Germany,Central,Home Office,9/29/2011,Economy,11.6276237,52.1205333
BN-2011-2010578,17,-5,2,Office Supplies,Fasteners,22,22,-10,11/30/2011,Charles Carey,Amsterdam,Netherlands,Central,Consumer,12/1/2011,Priority,4.895167900000001,52.3702157
AZ-2014-7397204,2292,127,7,Furniture,Bookcases,2165,2165,889,4/3/2014,Jessica Paramor,London,United Kingdom,North,Corporate,4/5/2014,Priority,-0.12775830000000002,51.5073509
AZ-2014-538841,107,23,5,Office Supplies,Art,26,84,115,12/3/2014,Rachel Morton,Segovia,Spain,South,Corporate,12/8/2014,Economy,-4.108806899999999,40.9429032
BN-2014-3821323,87,16,2,Office Supplies,Storage,71,71,32,8/21/2014,Tina Brantley,London,United Kingdom,North,Home Office,8/21/2014,Immediate,-0.12775830000000002,51.5073509
BN-2012-702658,15,-11,1,Office Supplies,Art,26,26,-11,6/27/2012,Eleanor Pollard,Schiedam,Netherlands,Central,Home Office,7/4/2012,Economy,4.398818599999999,51.9169599
BN-2011-9985747,35,-22,3,Office Supplies,Art,57,57,-66,7/2/2011,Charlotte Savage,Dublin,Ireland,North,Consumer,7/3/2011,Priority,-6.2603097000000005,53.34980529999999
AZ-2013-281337,569,92,4,Furniture,Chairs,477,477,368,11/8/2013,Joel Ortega,Tarragona,Spain,South,Corporate,11/15/2013,Economy,1.2444909,41.11888270000001
AZ-2014-2584189,28,9,3,Office Supplies,Labels,19,19,27,8/2/2014,Amber Adams,Leeds,United Kingdom,North,Corporate,8/6/2014,Economy,-1.5490774,53.8007554
AZ-2013-2961520,344,148,7,Office Supplies,Binders,196,196,1036,3/15/2013,Kai Leonard,Pessac,France,Central,Corporate,3/21/2013,Economy,-0.630386,44.80583
AZ-2014-6165036,311,40,1,Technology,Machines,271,271,40,12/25/2014,Xavier Synan,Munich,Germany,Central,Consumer,1/1/2015,Economy,11.5819806,48.1351253
BN-2014-2088809,44,-34,3,Office Supplies,Art,78,78,-102,6/25/2014,Kristal McCaslin,Reims,France,Central,Corporate,7/1/2014,Economy,4.031696,49.258328999999996
AZ-2013-9573927,311,-292,2,Office Supplies,Appliances,603,603,-584,8/15/2013,Jonathan Franklin,Cork,Ireland,North,Home Office,8/16/2013,Priority,-8.486315699999999,51.896891700000005
AZ-2012-5071313,53,17,4,Office Supplies,Art,36,36,68,6/11/2012,Corey Browne,Munich,Germany,Central,Consumer,6/15/2012,Economy,11.5819806,48.1351253
AZ-2012-334946,95,34,2,Office Supplies,Envelopes,61,61,68,12/18/2012,John Harris,Murcia,Spain,South,Corporate,12/22/2012,Economy Plus,-1.1306544,37.992239899999994
AZ-2013-7902577,859,43,6,Technology,Phones,816,816,258,3/23/2013,Dominic Scott,Frankfurt,Germany,Central,Consumer,3/29/2013,Economy,8.6821267,50.1109221
AZ-2013-9606437,16,1,1,Office Supplies,Art,15,15,1,7/29/2013,Randall Roberts,Caen,France,Central,Consumer,7/29/2013,Immediate,-0.370679,49.182863
BN-2013-7163306,28,0,3,Office Supplies,Labels,28,28,0,4/11/2013,Lola Dale,Bergen,Norway,North,Consumer,4/12/2013,Priority,5.3220544,60.3912628
AZ-2014-9380952,348,96,10,Office Supplies,Art,151,252,960,5/19/2014,Liam Marshall,Oslo,Norway,North,Home Office,5/22/2014,Economy Plus,10.7522454,59.913868799999996
AZ-2013-7420821,57,20,4,Office Supplies,Binders,19,37,80,8/8/2013,Aubrey Shedd,Caen,France,Central,Corporate,8/12/2013,Economy,-0.370679,49.182863
AZ-2014-1698292,115,26,2,Technology,Accessories,89,89,52,3/31/2014,Max Ronald,Offenbach,Germany,Central,Corporate,4/4/2014,Economy,8.7760843,50.0956362
AZ-2013-3867309,11,5,2,Office Supplies,Binders,6,6,10,8/29/2013,Isabelle Macghey,Glasgow,United Kingdom,North,Consumer,9/3/2013,Economy Plus,-4.251806,55.864237
AZ-2014-3500808,14,4,2,Office Supplies,Binders,10,10,8,4/7/2014,Alannah Langridge,Nuremberg,Germany,Central,Consumer,4/11/2014,Economy,11.0796553,49.4254092
AZ-2014-7906967,446,53,3,Technology,Copiers,393,393,159,7/14/2014,Jessie White,Rome,Italy,South,Consumer,7/16/2014,Economy Plus,12.4963655,41.902783500000005
BN-2014-8679573,68,-62,2,Office Supplies,Appliances,130,130,-124,12/30/2014,Dennis Conaway,The Hague,Netherlands,Central,Consumer,1/1/2015,Priority,4.300699900000001,52.07049779999999
BN-2012-7104016,87,-78,6,Office Supplies,Supplies,165,165,-468,8/24/2012,Daniel Burke,The Hague,Netherlands,Central,Home Office,8/28/2012,Economy,4.300699900000001,52.07049779999999
AZ-2013-9091155,56,17,2,Office Supplies,Paper,39,39,34,11/11/2013,Dominic Jordan,Portsmouth,United Kingdom,North,Consumer,11/13/2013,Economy Plus,-1.0879769,50.8197675
AZ-2014-8812108,119,43,7,Office Supplies,Envelopes,76,76,301,4/14/2014,Christopher Goold,Las Rozas de Madrid,Spain,South,Corporate,4/20/2014,Economy,-3.8757916,40.4935329
AZ-2012-6596978,15,5,1,Office Supplies,Art,10,10,5,11/15/2012,Caitlin Schmidt,Bristol,United Kingdom,North,Corporate,11/19/2012,Economy,-2.58791,51.454513
AZ-2013-4888729,52,18,2,Office Supplies,Art,34,34,36,12/10/2013,Jonathan Loftus,Paris,France,Central,Home Office,12/14/2013,Economy,2.3522218999999995,48.856614
AZ-2014-9494759,62,1,3,Office Supplies,Storage,61,61,3,12/10/2014,Cora Konieczny,Evreux,France,Central,Home Office,12/14/2014,Economy,1.151361,49.027012899999995
AZ-2014-8890800,502,84,4,Technology,Phones,418,418,336,9/20/2014,Harry Josephson,Barcelona,Spain,South,Consumer,9/24/2014,Economy,2.1734035,41.3850639
AZ-2013-6788616,175,9,7,Office Supplies,Envelopes,166,166,63,9/30/2013,Edward Zwar,Ingolstadt,Germany,Central,Consumer,9/30/2013,Immediate,11.425754099999999,48.766535100000006
BN-2013-8410367,63,-55,5,Office Supplies,Art,118,118,-275,8/13/2013,Paige Bibi,Amsterdam,Netherlands,Central,Home Office,8/20/2013,Economy,4.895167900000001,52.3702157
AZ-2013-3623970,31,13,2,Office Supplies,Storage,18,18,26,12/20/2013,Indiana Wekey,Potsdam,Germany,Central,Corporate,12/26/2013,Economy,13.0644729,52.3905689
AZ-2014-3332040,79,39,4,Office Supplies,Fasteners,40,40,156,11/12/2014,Lola Hughes,Villach,Austria,Central,Consumer,11/16/2014,Economy,13.850620000000001,46.60856
BN-2014-9564073,781,-594,6,Technology,Copiers,1375,1375,-3564,6/26/2014,Toni Lanz,Heerlen,Netherlands,Central,Consumer,7/1/2014,Economy,5.9794988,50.8881742
BN-2014-4309746,18,8,2,Office Supplies,Binders,10,10,16,11/17/2014,Adam Walpole,Celle,Germany,Central,Corporate,11/22/2014,Economy,10.0628515,52.6175963
AZ-2012-2353592,170,-40,2,Office Supplies,Storage,210,210,-80,1/9/2012,Joshua Romero,Verona,Italy,South,Consumer,1/15/2012,Economy,10.991621499999999,45.4383842
AZ-2012-464926,23,8,2,Office Supplies,Binders,15,15,16,8/31/2012,Aaron Cunningham,Meudon,France,Central,Consumer,9/3/2012,Economy Plus,2.23847,48.812995
BN-2012-7331747,316,-158,3,Office Supplies,Storage,474,474,-474,11/2/2012,Tia Metcalfe,Groningen,Netherlands,Central,Consumer,11/8/2012,Economy,6.566501799999999,53.2193835
BN-2011-9080680,398,-13,3,Furniture,Bookcases,411,411,-39,12/10/2011,Freya Daniels,Moers,Germany,Central,Consumer,12/14/2011,Economy,6.6408148,51.451604100000004
BN-2013-299612,260,-109,3,Technology,Phones,369,369,-327,1/24/2013,Leah Barrett,Rotterdam,Netherlands,Central,Consumer,1/28/2013,Economy,4.4777325,51.9244201
AZ-2014-2074276,249,64,2,Technology,Phones,185,185,128,8/28/2014,William Martin,London,United Kingdom,North,Corporate,8/31/2014,Economy Plus,-0.12775830000000002,51.5073509
AZ-2012-7391024,305,57,7,Office Supplies,Storage,248,248,399,1/30/2012,Isabella Cleary,Corbeil-Essonnes,France,Central,Home Office,2/4/2012,Economy Plus,2.474805,48.610259899999996
